row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,shipping_days
5036,ca-2015-169803,2015-06-04,2015-12-04,Standard Class,SC-20260,scott cohen,Corporate,United States,Seattle,Washington,98115,West,FUR-TA-10000688,Furniture,Tables,"chromcraft bull-nose wood round conference table top, wood base",653.55,183.0
5037,ca-2015-169803,2015-06-04,2015-12-04,Standard Class,SC-20260,scott cohen,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10003441,Technology,Accessories,kingston digital datatraveler 32gb usb 2.0,33.9,183.0
5039,ca-2016-136469,2016-11-07,2016-12-07,First Class,TS-21370,todd sumrall,Corporate,United States,Wilmington,Delaware,19805,East,FUR-TA-10001520,Furniture,Tables,"lesro sheffield collection coffee table, end table, center table, corner table",199.836,30.0
5040,ca-2016-136469,2016-11-07,2016-12-07,First Class,TS-21370,todd sumrall,Corporate,United States,Wilmington,Delaware,19805,East,TEC-PH-10001817,Technology,Phones,wilson electronics db pro signal booster,716.0,30.0
5041,ca-2016-136469,2016-11-07,2016-12-07,First Class,TS-21370,todd sumrall,Corporate,United States,Wilmington,Delaware,19805,East,OFF-BI-10004492,Office Supplies,Binders,tuf-vin binders,221.06,30.0
5052,ca-2016-134922,2016-07-11,2016-11-11,Standard Class,KB-16240,karen bern,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-EN-10000483,Office Supplies,Envelopes,"white envelopes, white envelopes with clear poly window",24.4,123.0
5054,ca-2016-141243,2016-03-01,2016-08-01,Second Class,AH-10465,amy hunt,Consumer,United States,Dallas,Texas,75217,Central,TEC-AC-10003198,Technology,Accessories,enermax acrylux wireless keyboard,398.4,153.0
5055,ca-2016-141243,2016-03-01,2016-08-01,Second Class,AH-10465,amy hunt,Consumer,United States,Dallas,Texas,75217,Central,OFF-AR-10001246,Office Supplies,Art,newell 317,7.056,153.0
5056,ca-2016-141243,2016-03-01,2016-08-01,Second Class,AH-10465,amy hunt,Consumer,United States,Dallas,Texas,75217,Central,FUR-BO-10003272,Furniture,Bookcases,o'sullivan living dimensions 5-shelf bookcases,1352.3976,153.0
5057,ca-2016-162166,2016-08-09,2016-11-09,First Class,NM-18520,neoma murray,Consumer,United States,Moreno Valley,California,92553,West,OFF-PA-10002606,Office Supplies,Paper,xerox 1928,26.4,92.0
5058,ca-2016-162166,2016-08-09,2016-11-09,First Class,NM-18520,neoma murray,Consumer,United States,Moreno Valley,California,92553,West,OFF-ST-10002486,Office Supplies,Storage,eldon shelf savers cubes and bins,41.88,92.0
5059,ca-2017-120796,2017-03-04,2017-07-04,Standard Class,CS-11950,carlos soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004330,Office Supplies,Binders,"gbc velobind prepunched cover sets, regency series",99.846,122.0
5060,ca-2017-109722,2017-05-12,2017-07-12,Second Class,TP-21130,theone pippenger,Consumer,United States,Georgetown,Kentucky,40324,South,TEC-PH-10000560,Technology,Phones,samsung galaxy s iii - 16gb - pebble blue (t-mobile),699.98,61.0
5061,ca-2017-109722,2017-05-12,2017-07-12,Second Class,TP-21130,theone pippenger,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-ST-10000060,Office Supplies,Storage,fellowes bankers box staxonsteel drawer file/stacking system,584.82,61.0
5062,ca-2016-136798,2016-08-05,2016-12-05,Standard Class,DL-12925,daniel lacy,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10003684,Office Supplies,Binders,wilson jones legal size ring binders,43.98,122.0
5063,ca-2016-136798,2016-08-05,2016-12-05,Standard Class,DL-12925,daniel lacy,Consumer,United States,Minneapolis,Minnesota,55407,Central,TEC-PH-10000441,Technology,Phones,vtech ds6151,377.97,122.0
5064,ca-2016-136798,2016-08-05,2016-12-05,Standard Class,DL-12925,daniel lacy,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10000723,Furniture,Furnishings,"deflect-o economat studded, no bevel mat for low pile carpeting",123.96,122.0
5069,ca-2015-124478,2015-08-08,2015-12-08,Standard Class,MA-17560,matt abelman,Home Office,United States,Trenton,Michigan,48183,Central,TEC-CO-10001571,Technology,Copiers,sharp 1540cs digital laser copier,549.99,122.0
5070,ca-2015-124478,2015-08-08,2015-12-08,Standard Class,MA-17560,matt abelman,Home Office,United States,Trenton,Michigan,48183,Central,OFF-AP-10002495,Office Supplies,Appliances,"acco smartsocket table surge protector, 6 color-coded adapter outlets",167.535,122.0
5071,ca-2015-124478,2015-08-08,2015-12-08,Standard Class,MA-17560,matt abelman,Home Office,United States,Trenton,Michigan,48183,Central,OFF-EN-10002500,Office Supplies,Envelopes,globe weis peel & seel first class envelopes,38.34,122.0
5072,ca-2015-124478,2015-08-08,2015-12-08,Standard Class,MA-17560,matt abelman,Home Office,United States,Trenton,Michigan,48183,Central,FUR-FU-10002088,Furniture,Furnishings,nu-dell float frame 11 x 14 1/2,53.88,122.0
5073,ca-2015-124478,2015-08-08,2015-12-08,Standard Class,MA-17560,matt abelman,Home Office,United States,Trenton,Michigan,48183,Central,TEC-PH-10001128,Technology,Phones,motorola droid maxx,299.98,122.0
5074,ca-2016-145485,2016-05-11,2016-05-11,Same Day,JM-16195,justin mackendrick,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10000649,Office Supplies,Storage,hanging personal folder file,62.8,0.0
5083,ca-2017-155138,2017-08-09,2017-12-09,Standard Class,JM-15580,jill matthias,Consumer,United States,Monroe,North Carolina,28110,South,TEC-AC-10004209,Technology,Accessories,memorex froggy flash drive 4 gb,35.168,122.0
5084,ca-2017-155138,2017-08-09,2017-12-09,Standard Class,JM-15580,jill matthias,Consumer,United States,Monroe,North Carolina,28110,South,OFF-PA-10000501,Office Supplies,Paper,petty cash envelope,64.704,122.0
5085,ca-2017-108350,2017-06-06,2017-09-06,Second Class,SC-20230,scot coram,Corporate,United States,Lowell,Massachusetts,1852,East,OFF-PA-10003656,Office Supplies,Paper,xerox 1935,105.52,92.0
5087,ca-2016-109001,2016-05-03,2016-09-03,Standard Class,KN-16390,katherine nockton,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10000562,Technology,Phones,samsung convoy 3,466.158,123.0
5088,ca-2016-109001,2016-05-03,2016-09-03,Standard Class,KN-16390,katherine nockton,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10001101,Technology,Accessories,sony 16gb class 10 micro sdhc r40 memory card,10.312,123.0
5089,ca-2016-109001,2016-05-03,2016-09-03,Standard Class,KN-16390,katherine nockton,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003529,Office Supplies,Binders,avery round ring poly binders,2.556,123.0
5090,ca-2018-132738,2018-04-08,2018-07-08,First Class,HM-14860,harry marie,Corporate,United States,Loveland,Colorado,80538,West,OFF-PA-10001752,Office Supplies,Paper,hammermill copyplus copy paper (20lb. and 84 bright),7.968,91.0
5091,ca-2018-132738,2018-04-08,2018-07-08,First Class,HM-14860,harry marie,Corporate,United States,Loveland,Colorado,80538,West,OFF-EN-10001141,Office Supplies,Envelopes,"manila recycled extra-heavyweight clasp envelopes, 6"" x 9""",8.784,91.0
5094,us-2015-140452,2015-06-12,2015-10-12,Standard Class,BK-11260,berenike kampe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AP-10004036,Office Supplies,Appliances,bionaire 99.97% hepa air cleaner,14.016,122.0
5095,us-2015-140452,2015-06-12,2015-10-12,Standard Class,BK-11260,berenike kampe,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10004086,Furniture,Tables,ki adjustable-height table,214.95,122.0
5096,us-2015-140452,2015-06-12,2015-10-12,Standard Class,BK-11260,berenike kampe,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10000307,Technology,Phones,shocksock galaxy s4 armband,35.04,122.0
5097,us-2015-140452,2015-06-12,2015-10-12,Standard Class,BK-11260,berenike kampe,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002088,Furniture,Furnishings,nu-dell float frame 11 x 14 1/2,10.776,122.0
5098,us-2015-140452,2015-06-12,2015-10-12,Standard Class,BK-11260,berenike kampe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10004965,Office Supplies,Binders,ibico covers for plastic or wire binding elements,4.6,122.0
5099,us-2015-140452,2015-06-12,2015-10-12,Standard Class,BK-11260,berenike kampe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10002485,Office Supplies,Storage,rogers deluxe file chest,35.168,122.0
5100,ca-2016-141936,2016-07-08,2016-12-08,Standard Class,PN-18775,parhena norris,Home Office,United States,Bakersfield,California,93309,West,OFF-BI-10002194,Office Supplies,Binders,cardinal hold-it cd pocket,19.152,153.0
5121,ca-2015-149538,2015-04-04,2015-08-04,Standard Class,KB-16585,ken black,Corporate,United States,Lafayette,Louisiana,70506,South,OFF-ST-10004180,Office Supplies,Storage,safco commercial shelving,232.55,122.0
5122,ca-2015-149538,2015-04-04,2015-08-04,Standard Class,KB-16585,ken black,Corporate,United States,Lafayette,Louisiana,70506,South,TEC-AC-10002926,Technology,Accessories,logitech wireless marathon mouse m705,99.98,122.0
5123,ca-2015-149538,2015-04-04,2015-08-04,Standard Class,KB-16585,ken black,Corporate,United States,Lafayette,Louisiana,70506,South,OFF-PA-10003797,Office Supplies,Paper,xerox 209,19.44,122.0
5124,ca-2015-149538,2015-04-04,2015-08-04,Standard Class,KB-16585,ken black,Corporate,United States,Lafayette,Louisiana,70506,South,OFF-PA-10002195,Office Supplies,Paper,xerox 1966,12.96,122.0
5141,ca-2016-154886,2016-08-11,2016-12-11,Standard Class,SW-20455,shaun weien,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10001956,Technology,Accessories,microsoft arc touch mouse,119.9,122.0
5142,ca-2017-111213,2017-01-04,2017-05-04,Standard Class,FP-14320,frank preis,Consumer,United States,New York City,New York,10009,East,FUR-CH-10000454,Furniture,Chairs,"hon deluxe fabric upholstered stacking chairs, rounded back",1317.492,120.0
5143,ca-2017-111213,2017-01-04,2017-05-04,Standard Class,FP-14320,frank preis,Consumer,United States,New York City,New York,10009,East,OFF-SU-10000946,Office Supplies,Supplies,staple remover,63.84,120.0
5144,ca-2017-111213,2017-01-04,2017-05-04,Standard Class,FP-14320,frank preis,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004140,Office Supplies,Binders,avery non-stick binders,3.592,120.0
5145,ca-2018-161333,2018-02-02,2018-07-02,Standard Class,JL-15835,john lee,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10003039,Furniture,Furnishings,"howard miller 11-1/2"" diameter grantwood wall clock",86.26,150.0
5146,ca-2018-161333,2018-02-02,2018-07-02,Standard Class,JL-15835,john lee,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10000464,Office Supplies,Storage,"multi-use personal file cart and caster set, three stacking bins",139.04,150.0
5147,ca-2018-161333,2018-02-02,2018-07-02,Standard Class,JL-15835,john lee,Consumer,United States,Los Angeles,California,90045,West,OFF-AP-10000252,Office Supplies,Appliances,harmony hepa quiet air purifiers,46.8,150.0
5151,ca-2018-125101,2018-06-03,2018-10-03,Second Class,SH-19975,sally hughsby,Corporate,United States,San Francisco,California,94109,West,OFF-ST-10000675,Office Supplies,Storage,"file shuttle ii and handi-file, black",67.78,122.0
5155,us-2016-124219,2016-07-08,2016-08-08,First Class,KW-16570,kelly williams,Consumer,United States,Kirkwood,Missouri,63122,Central,OFF-BI-10002215,Office Supplies,Binders,"wilson jones hanging view binder, white, 1""",28.4,31.0
5156,us-2016-124219,2016-07-08,2016-08-08,First Class,KW-16570,kelly williams,Consumer,United States,Kirkwood,Missouri,63122,Central,FUR-FU-10000305,Furniture,Furnishings,"tenex v2t-re standard weight series chair mat, 45"" x 53"", lip 25"" x 12""",212.94,31.0
5164,ca-2016-161627,2016-06-07,2016-11-07,Standard Class,SJ-20215,sarah jordon,Consumer,United States,Pasadena,California,91104,West,FUR-CH-10003968,Furniture,Chairs,novimex turbo task chair,170.352,153.0
5174,ca-2016-107741,2016-08-03,2016-10-03,First Class,FC-14335,fred chung,Corporate,United States,Pueblo,Colorado,81001,West,OFF-AR-10002399,Office Supplies,Art,"dixon prang watercolor pencils, 10-color set with brush",3.408,61.0
5177,ca-2017-148908,2017-05-11,2017-08-11,First Class,JH-15985,joseph holt,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002082,Office Supplies,Binders,gbc twin loop wire binding elements,53.248,92.0
5192,us-2018-141943,2018-05-05,2018-09-05,Standard Class,DK-12985,darren koutras,Consumer,United States,San Francisco,California,94122,West,OFF-EN-10003448,Office Supplies,Envelopes,"peel & seel recycled catalog envelopes, brown",23.16,123.0
5199,ca-2017-103982,2017-03-03,2017-08-03,Standard Class,AA-10315,alex avila,Consumer,United States,Round Rock,Texas,78664,Central,OFF-SU-10000151,Office Supplies,Supplies,high speed automatic electric letter opener,3930.072,153.0
5200,ca-2017-103982,2017-03-03,2017-08-03,Standard Class,AA-10315,alex avila,Consumer,United States,Round Rock,Texas,78664,Central,OFF-FA-10001332,Office Supplies,Fasteners,"acco banker's clasps, 5 3/4""-long",2.304,153.0
5201,ca-2017-103982,2017-03-03,2017-08-03,Standard Class,AA-10315,alex avila,Consumer,United States,Round Rock,Texas,78664,Central,TEC-PH-10000895,Technology,Phones,polycom vvx 310 voip phone,431.976,153.0
5202,ca-2017-103982,2017-03-03,2017-08-03,Standard Class,AA-10315,alex avila,Consumer,United States,Round Rock,Texas,78664,Central,TEC-AC-10002857,Technology,Accessories,"verbatim 25 gb 6x blu-ray single layer recordable disc, 1/pack",41.72,153.0
5220,ca-2018-145653,2018-01-09,2018-01-09,Same Day,CA-12775,cynthia arntzen,Consumer,United States,Detroit,Michigan,48205,Central,FUR-CH-10004875,Furniture,Chairs,harbour creations 67200 series stacking chairs,498.26,0.0
5243,ca-2018-146367,2018-04-08,2018-08-08,Standard Class,HM-14860,harry marie,Corporate,United States,Carrollton,Texas,75007,Central,OFF-BI-10002827,Office Supplies,Binders,avery durable poly binders,3.318,122.0
5245,ca-2017-156265,2017-02-08,2017-04-08,Second Class,BF-11020,barry franzã¶sisch,Corporate,United States,Los Angeles,California,90032,West,FUR-TA-10001691,Furniture,Tables,"barricks non-folding utility table with steel legs, laminate tops",136.464,59.0
5246,ca-2017-156265,2017-02-08,2017-04-08,Second Class,BF-11020,barry franzã¶sisch,Corporate,United States,Los Angeles,California,90032,West,TEC-PH-10001918,Technology,Phones,nortel business series terminal t7208 digital phone,333.576,59.0
5247,ca-2017-156265,2017-02-08,2017-04-08,Second Class,BF-11020,barry franzã¶sisch,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10000285,Office Supplies,Binders,xtralife clearvue slant-d ring binders by cardinal,12.544,59.0
5249,us-2018-110989,2018-03-11,2018-05-11,Second Class,EJ-14155,eva jacobs,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10002345,Technology,Accessories,hp standard 104 key ps/2 keyboard,43.5,61.0
5254,us-2015-131982,2015-07-03,2015-11-03,Second Class,NP-18685,nora pelletier,Home Office,United States,Des Moines,Washington,98198,West,OFF-BI-10004224,Office Supplies,Binders,catalog binders with expanding posts,107.648,123.0
5255,ca-2016-125185,2016-05-03,2016-07-03,Second Class,AH-10195,alan haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East,FUR-CH-10002647,Furniture,Chairs,"situations contoured folding chairs, 4/set",99.372,61.0
5256,ca-2016-125185,2016-05-03,2016-07-03,Second Class,AH-10195,alan haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East,FUR-FU-10003247,Furniture,Furnishings,36x48 hardfloor chairmat,33.568,61.0
5258,us-2018-114034,2018-03-01,2018-08-01,Standard Class,DL-13315,delfina latchford,Consumer,United States,Rancho Cucamonga,California,91730,West,OFF-PA-10004735,Office Supplies,Paper,xerox 1905,38.88,153.0
5259,us-2018-115595,2018-09-10,2018-11-10,First Class,XP-21865,xylona preis,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10001745,Office Supplies,Paper,"wirebound message books, 2 7/8"" x 5"", 3 forms per page",35.2,61.0
5261,ca-2015-105165,2015-07-09,2015-10-09,First Class,SZ-20035,sam zeldin,Home Office,United States,Houston,Texas,77036,Central,TEC-PH-10000675,Technology,Phones,panasonic kx ts3282b corded phone,196.776,92.0
5262,ca-2015-105165,2015-07-09,2015-10-09,First Class,SZ-20035,sam zeldin,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10000050,Office Supplies,Binders,"angle-d binders with locking rings, label holders",2.92,92.0
5263,ca-2015-105165,2015-07-09,2015-10-09,First Class,SZ-20035,sam zeldin,Home Office,United States,Houston,Texas,77036,Central,FUR-TA-10004154,Furniture,Tables,"riverside furniture oval coffee table, oval end table, end table with drawer",200.795,92.0
5264,ca-2015-105165,2015-07-09,2015-10-09,First Class,SZ-20035,sam zeldin,Home Office,United States,Houston,Texas,77036,Central,TEC-AC-10002718,Technology,Accessories,belkin standard 104 key usb keyboard,46.688,92.0
5265,ca-2015-105165,2015-07-09,2015-10-09,First Class,SZ-20035,sam zeldin,Home Office,United States,Houston,Texas,77036,Central,OFF-AR-10003179,Office Supplies,Art,dixon ticonderoga core-lock colored pencils,21.864,92.0
5270,ca-2018-144484,2018-11-09,2018-11-09,Same Day,CB-12025,cassandra brandow,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10000260,Furniture,Furnishings,"6"" cubicle wall clock, black",32.36,0.0
5271,ca-2018-144484,2018-11-09,2018-11-09,Same Day,CB-12025,cassandra brandow,Consumer,United States,San Francisco,California,94110,West,OFF-AP-10004487,Office Supplies,Appliances,kensington 4 outlet masterpiece compact power control center,406.6,0.0
5275,ca-2016-162887,2016-07-11,2016-09-11,Second Class,SV-20785,stewart visinsky,Consumer,United States,Burlington,Vermont,nan,East,FUR-CH-10000595,Furniture,Chairs,safco contoured stacking chairs,715.2,62.0
5280,us-2018-104094,2018-07-09,2018-11-09,Standard Class,AG-10675,anna gayman,Consumer,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10002134,Technology,Accessories,rosewill 107 normal keys usb wired standard keyboard,13.48,123.0
5281,ca-2018-152709,2018-07-10,2018-12-10,Standard Class,DB-13210,dean braden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-ST-10001837,Office Supplies,Storage,"safco mobile desk side file, wire frame",85.52,153.0
5282,ca-2016-105158,2016-05-09,2016-10-09,Standard Class,SP-20860,sung pak,Corporate,United States,Rochester,Minnesota,55901,Central,FUR-FU-10001706,Furniture,Furnishings,longer-life soft white bulbs,6.16,153.0
5283,ca-2016-105158,2016-05-09,2016-10-09,Standard Class,SP-20860,sung pak,Corporate,United States,Rochester,Minnesota,55901,Central,OFF-PA-10001970,Office Supplies,Paper,xerox 1881,36.84,153.0
5286,ca-2018-105991,2018-05-05,2018-06-05,First Class,LH-17020,lisa hazard,Consumer,United States,Louisville,Colorado,80027,West,OFF-EN-10002600,Office Supplies,Envelopes,"redi-strip #10 envelopes, 4 1/8 x 9 1/2",21.24,31.0
5287,ca-2018-105991,2018-05-05,2018-06-05,First Class,LH-17020,lisa hazard,Consumer,United States,Louisville,Colorado,80027,West,OFF-BI-10003274,Office Supplies,Binders,"avery durable slant ring binders, no labels",9.552,31.0
5288,ca-2018-105991,2018-05-05,2018-06-05,First Class,LH-17020,lisa hazard,Consumer,United States,Louisville,Colorado,80027,West,FUR-BO-10004467,Furniture,Bookcases,bestar classic bookcase,89.991,31.0
5296,ca-2018-142174,2018-04-03,2018-09-03,Standard Class,DP-13000,darren powers,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10000806,Office Supplies,Paper,xerox 1934,89.568,153.0
5316,ca-2017-154060,2017-02-05,2017-08-05,Standard Class,DL-12865,dan lawera,Consumer,United States,Greensboro,North Carolina,27405,South,FUR-CH-10002304,Furniture,Chairs,"global stack chair without arms, black",187.056,181.0
5317,us-2018-162558,2018-02-10,2018-05-10,First Class,Dp-13240,dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10002364,Furniture,Furnishings,"eldon expressions wood desk accessories, oak",11.808,89.0
5318,us-2018-162558,2018-02-10,2018-05-10,First Class,Dp-13240,dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10004864,Furniture,Furnishings,eldon 500 class desk accessories,9.656,89.0
5319,us-2018-162558,2018-02-10,2018-05-10,First Class,Dp-13240,dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-PA-10003172,Office Supplies,Paper,xerox 1996,20.736,89.0
5320,us-2018-162558,2018-02-10,2018-05-10,First Class,Dp-13240,dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-BI-10000977,Office Supplies,Binders,ibico plastic spiral binding combs,27.36,89.0
5321,us-2018-162558,2018-02-10,2018-05-10,First Class,Dp-13240,dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-TA-10000198,Furniture,Tables,chromcraft bull-nose wood oval conference tables & bases,2314.116,89.0
5322,us-2018-162558,2018-02-10,2018-05-10,First Class,Dp-13240,dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-BI-10003984,Office Supplies,Binders,lock-up easel 'spel-binder',34.236,89.0
5323,us-2018-162558,2018-02-10,2018-05-10,First Class,Dp-13240,dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10003691,Furniture,Furnishings,"eldon image series desk accessories, ebony",19.76,89.0
5325,ca-2016-119508,2016-04-12,2016-09-12,Standard Class,TZ-21580,tracy zic,Consumer,United States,Lakewood,California,90712,West,OFF-AR-10003723,Office Supplies,Art,avery hi-liter fluorescent desk style markers,16.9,153.0
5326,ca-2016-119508,2016-04-12,2016-09-12,Standard Class,TZ-21580,tracy zic,Consumer,United States,Lakewood,California,90712,West,FUR-FU-10004270,Furniture,Furnishings,"eldon image series desk accessories, burgundy",25.08,153.0
5328,ca-2015-130813,2015-06-01,2015-08-01,Second Class,LS-17230,lycoris saunders,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10002005,Office Supplies,Paper,xerox 225,19.44,61.0
5329,ca-2016-120320,2016-05-03,2016-09-03,Standard Class,MV-18190,mike vittorini,Consumer,United States,Houston,Texas,77036,Central,TEC-PH-10000149,Technology,Phones,cisco spa525g2 ip phone - wireless,31.92,123.0
5331,ca-2017-123120,2017-04-09,2017-08-09,Standard Class,CV-12295,christina vanderzanden,Consumer,United States,New York City,New York,10011,East,FUR-FU-10004748,Furniture,Furnishings,"howard miller 16"" diameter gallery wall clock",63.94,122.0
5332,ca-2017-123120,2017-04-09,2017-08-09,Standard Class,CV-12295,christina vanderzanden,Consumer,United States,New York City,New York,10011,East,OFF-BI-10001460,Office Supplies,Binders,plastic binding combs,60.6,122.0
5333,ca-2017-123120,2017-04-09,2017-08-09,Standard Class,CV-12295,christina vanderzanden,Consumer,United States,New York City,New York,10011,East,OFF-SU-10002503,Office Supplies,Supplies,acme preferred stainless steel scissors,22.72,122.0
5349,ca-2016-149811,2016-04-01,2016-10-01,Standard Class,CS-12250,chris selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-BI-10003676,Office Supplies,Binders,"gbc standard recycled report covers, clear plastic sheets",32.34,183.0
5350,ca-2016-149811,2016-04-01,2016-10-01,Standard Class,CS-12250,chris selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-PA-10004082,Office Supplies,Paper,"adams telephone message book w/frequently-called numbers space, 400 messages per book",39.9,183.0
5352,ca-2017-123932,2017-06-09,2017-12-09,Standard Class,YC-21895,yoseph carroll,Corporate,United States,Dallas,Texas,75217,Central,OFF-PA-10004665,Office Supplies,Paper,advantus motivational note cards,41.92,183.0
5353,ca-2017-123932,2017-06-09,2017-12-09,Standard Class,YC-21895,yoseph carroll,Corporate,United States,Dallas,Texas,75217,Central,TEC-PH-10002447,Technology,Phones,at&t cl83451 4-handset telephone,329.584,183.0
5354,us-2017-101616,2017-03-09,2017-06-09,First Class,CY-12745,craig yedwab,Corporate,United States,Monroe,Louisiana,71203,South,OFF-BI-10000014,Office Supplies,Binders,heavy-duty e-z-d binders,87.28,92.0
5358,ca-2015-150490,2015-05-08,2015-11-08,Standard Class,SS-20590,sonia sunley,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10004510,Technology,Accessories,logitech desktop mk120 mouse and keyboard combo,16.36,184.0
5359,ca-2015-150490,2015-05-08,2015-11-08,Standard Class,SS-20590,sonia sunley,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10000321,Office Supplies,Storage,akro stacking bins,15.78,184.0
5360,ca-2015-150490,2015-05-08,2015-11-08,Standard Class,SS-20590,sonia sunley,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10004602,Office Supplies,Art,boston ks multi-size manual pencil sharpener,45.98,184.0
5362,ca-2018-100951,2018-09-06,2018-10-06,First Class,NC-18625,noah childs,Corporate,United States,Dallas,Texas,75217,Central,OFF-ST-10001496,Office Supplies,Storage,standard rollaway file with lock,720.76,30.0
5371,us-2018-136721,2018-08-04,2018-12-04,Standard Class,NH-18610,nicole hansen,Corporate,United States,Oak Park,Michigan,48237,Central,FUR-FU-10004665,Furniture,Furnishings,"3m polarizing task lamp with clamp arm, light gray",273.96,122.0
5372,us-2018-136721,2018-08-04,2018-12-04,Standard Class,NH-18610,nicole hansen,Corporate,United States,Oak Park,Michigan,48237,Central,FUR-FU-10004188,Furniture,Furnishings,luxo professional combination clamp-on lamps,306.9,122.0
5378,ca-2015-125542,2015-05-12,2015-07-12,First Class,NB-18655,nona balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10000056,Office Supplies,Envelopes,cameo buff policy envelopes,348.488,61.0
5379,ca-2015-125542,2015-05-12,2015-07-12,First Class,NB-18655,nona balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10001469,Office Supplies,Storage,fellowes bankers box recycled super stor/drawer,172.736,61.0
5382,ca-2017-149195,2017-05-09,2017-07-09,Second Class,DM-13525,don miller,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10001870,Office Supplies,Paper,xerox 202,25.92,61.0
5383,ca-2017-149195,2017-05-09,2017-07-09,Second Class,DM-13525,don miller,Corporate,United States,Houston,Texas,77070,Central,OFF-FA-10001843,Office Supplies,Fasteners,staples,15.808,61.0
5384,ca-2017-149195,2017-05-09,2017-07-09,Second Class,DM-13525,don miller,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10002036,Office Supplies,Paper,xerox 1930,10.368,61.0
5391,ca-2018-163874,2018-10-11,2018-12-11,Second Class,NC-18535,nick crebassa,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10000088,Office Supplies,Binders,gbc imprintable covers,26.352,61.0
5418,ca-2015-132542,2015-06-10,2015-08-10,Second Class,AM-10360,alice mccarthy,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-BI-10004099,Office Supplies,Binders,gbc velobinder strips,15.36,61.0
5424,ca-2018-103009,2018-03-11,2018-05-11,Second Class,PJ-18835,patrick jones,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10001215,Office Supplies,Paper,xerox 1963,26.4,61.0
5426,ca-2017-153598,2017-03-12,2017-06-12,First Class,NM-18520,neoma murray,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10003870,Technology,Accessories,logitechâ z-906 speaker sys - home theater - 5.1-ch,1649.95,92.0
5427,ca-2017-153598,2017-03-12,2017-06-12,First Class,NM-18520,neoma murray,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10001085,Furniture,Furnishings,3m polarizing light filter sleeves,111.9,92.0
